,168_wt_1 (GSE66893)_l,168_Dhfq_1 (GSE66893)_l,168_wt_2 (GSE66893)_l,168_Dhfq_2 (GSE66893)_l,168_wt_1 (GSE66893)_r,168_wt_2 (GSE66893)_r,168_Dhfq_1 (GSE66893)_r,168_Dhfq_2 (GSE66893)_r,Bs_WT_rep1 (GSE73315),Bs_WT_rep2 (GSE73315),Bs_WT_rep3 (GSE73315),Bs_ylbM_rep1 (GSE73315),Bs_ylbM_rep2 (GSE73315),Bs_ywlC_rep1 (GSE73315),Bs_ywlC_rep2 (GSE73315),BS_KS400_1 (GSE45824),BS_WT_1 (GSE45824),BS_KS696_1 (GSE45824),BS_WT_2 (GSE45824),BS_KS696_2 (GSE45824),BS_WT_3 (GSE45824),BS_KS400_2 (GSE45824),B. subtilis 168 Day 1 (GSE94788),B. subtilis 168 Day 4 (GSE94788),B. subtilis YK240 Day 1 (GSE94788),B. subtilis YK240 Day 4 (GSE94788),B. subtilis YK240 Day 3 (GSE94788),B. subtilis PG479 Day 4 (GSE61757),B. subtilis 168 Day 1 (GSE61757),B. subtilis PG479 Day 5 (GSE61757),B. subtilis 168 Day 4 (GSE61757),B. subtilis PG479 Day 3 (GSE61757),168_wt_1 (GSE66892),168_wt_2 (GSE66892),168_Dhfq_1 (GSE66892),168_Dhfq_2 (GSE66892),168_wt_1 (GSE66891),168_Dhfq_1 (GSE66891),168_wt_2 (GSE66891),168_Dhfq_2 (GSE66891)
BSU25570,6.821000000000001,6.654,6.382000000000001,6.517,7.3364,7.6154,7.4819,7.6088,7.3674,7.6106,7.6538,8.1542,8.1889,8.4284,8.3114,8.358315219,7.9697713089999995,8.542775848,8.10109982,8.521478245,8.113132367999999,8.481513533,7.715587595,7.6885497439999995,8.572414797999999,7.545489128,8.159231869,8.131655943,7.715587595,8.301294635,7.6885497439999995,7.969286287999999,7.3364,7.6154,7.4819,7.6088,6.821000000000001,6.654,6.382000000000001,6.517
BSU25580,10.994000000000002,11.161,11.402000000000001,10.855,10.0351,9.836,10.0576,10.2538,10.5388,10.7754,10.5886,10.7474,10.7465,9.9134,10.2574,13.22101629,12.97247933,13.327968400000001,12.92643762,13.38980066,13.10131374,13.21587098,11.87332068,12.26074678,11.97464837,12.43146775,12.11824164,12.28366073,11.87332068,12.20169222,12.26074678,12.16226246,10.0351,9.836,10.0576,10.2538,10.994000000000002,11.161,11.402000000000001,10.855
BSU25590,7.502999999999999,7.306,6.879,6.92,7.5352,7.8534,7.6298,7.7353,7.0561,7.4393,7.4379,7.7343,7.9641,8.3431,7.4067,10.17811571,9.799705583,9.851771139,9.84800188,10.03487139,10.0694758,10.21264385,9.891409467,10.08788884,9.996764292,10.21240182,10.062542800000001,9.498351415,9.891409467,10.17870998,10.08788884,9.461389248,7.5352,7.8534,7.6298,7.7353,7.502999999999999,7.306,6.879,6.92
BSU25600,6.31,6.336,6.4079999999999995,6.271,7.4132,7.5279,7.7968,7.6918,8.3841,7.9456,7.2963,7.3178,7.0306,7.2771,7.2975,7.7800557779999995,7.63339407,7.782766668,7.388505414,7.707644376,7.400943928999999,7.503210908,5.2491458589999995,5.42229238,5.525936447,5.617079259,5.461879914,5.594183812000001,5.2491458589999995,5.3027577610000005,5.42229238,5.525936447,7.4132,7.5279,7.7968,7.6918,6.31,6.336,6.4079999999999995,6.271
BSU25610,13.078,13.04,11.399000000000001,12.144,10.9797,10.9313,11.0015,11.1863,11.9511,12.5422,12.1124,12.7223,12.7017,11.3174,11.4623,14.45790461,14.99802316,14.18924386,14.88344228,14.19559903,14.74858754,14.67112765,14.37108118,14.41505703,14.42679483,14.35141957,14.51355526,14.03717276,14.37108118,14.34996107,14.41505703,13.89570764,10.9797,10.9313,11.0015,11.1863,13.078,13.04,11.399000000000001,12.144
BSU25620,13.657,13.482999999999999,11.731,12.378,11.2589,11.5038,11.5461,11.5084,12.9481,12.9763,12.7699,13.3267,13.3152,12.359000000000002,12.3609,14.46035099,14.79847493,14.06608621,14.80780939,14.16989234,14.74108439,14.57639712,14.18474523,14.10545008,14.18474523,14.04505195,14.21525866,13.81321215,14.18474523,14.08685954,14.10545008,13.62952455,11.2589,11.5038,11.5461,11.5084,13.657,13.482999999999999,11.731,12.378
BSU25630,13.463,13.360999999999999,12.547,13.334000000000001,11.5038,11.6242,11.7602,11.6958,13.3663,13.3026,13.1362,13.5446,13.5513,12.5295,12.2544,13.79702587,14.34810741,13.498939000000002,14.2138408,13.44455198,14.05526161,13.854525599999999,14.52244798,14.45206823,14.49810225,14.51060496,14.66095668,14.35424909,14.52244798,14.53617346,14.45206823,14.1656117,11.5038,11.6242,11.7602,11.6958,13.463,13.360999999999999,12.547,13.334000000000001
BSU25640,13.850999999999999,13.633,12.482999999999999,13.34,11.7057,11.8068,11.8136,11.950999999999999,13.5417,13.6601,13.3592,13.8186,13.6504,12.5409,12.3924,14.79334093,15.00740226,14.35036155,15.13462358,14.53035982,14.94779834,14.69461759,14.14551399,14.17219336,14.26247677,14.28361077,14.2440865,14.07815194,14.14551399,14.29678761,14.17219336,13.90739393,11.7057,11.8068,11.8136,11.950999999999999,13.850999999999999,13.633,12.482999999999999,13.34
BSU25650,13.857999999999999,13.81,12.934000000000001,13.618,11.7602,11.8819,11.9153,12.0192,14.0098,13.7284,13.5491,13.9329,13.9174,12.9557,12.9812,14.82150075,14.83367115,14.33505243,15.06367531,14.35820021,15.17137004,14.59206848,14.78405546,14.62458287,14.67420363,14.68505479,14.856397699999999,14.76824793,14.78405546,14.69614908,14.62458287,14.37676289,11.7602,11.8819,11.9153,12.0192,13.857999999999999,13.81,12.934000000000001,13.618
BSU25660,13.489,13.43,12.401,13.368,11.6908,11.8197,11.8472,11.8914,13.0532,13.2052,12.9501,13.6856,13.5084,12.1253,12.4476,14.83065196,15.08783065,14.56462001,15.148827599999999,14.44212237,15.11988228,14.90275584,13.91108712,13.71308276,13.74144464,13.81986187,13.87657082,13.61516254,13.91108712,13.622167800000001,13.71308276,13.35717525,11.6908,11.8197,11.8472,11.8914,13.489,13.43,12.401,13.368
BSU25670,13.487,13.300999999999998,12.296,12.947000000000001,11.5433,11.5501,11.4898,11.6066,13.0922,12.7415,12.5633,13.5952,13.4588,11.6703,12.6582,13.91132494,14.15217206,13.71870031,14.420286800000001,13.65968876,14.10911871,13.96663929,14.45467137,14.31957539,14.42071523,14.404794500000001,14.46117876,14.30434388,14.45467137,14.12849185,14.31957539,13.9869611,11.5433,11.5501,11.4898,11.6066,13.487,13.300999999999998,12.296,12.947000000000001
BSU25680,13.392999999999999,13.307,12.809000000000001,13.359000000000002,11.1973,11.2978,11.2868,11.3673,12.7199,12.4465,12.1401,13.4506,13.4867,11.3472,12.3499,14.39407911,14.72407018,14.15203843,14.59852103,14.17464142,14.66162046,14.1537691,14.19509169,14.06498817,14.16192008,14.19415602,14.23597783,14.08600878,14.19509169,13.87189544,14.06498817,13.75902754,11.1973,11.2978,11.2868,11.3673,13.392999999999999,13.307,12.809000000000001,13.359000000000002
BSU25690,10.431,10.475999999999999,10.9,11.804,11.0568,11.378,10.9361,11.4282,11.6356,11.6246,10.9676,11.741,11.9593,11.3866,13.126,9.970944099999999,8.783601873,8.150806465,8.817924808999999,8.826097942999999,8.342541467,8.783601873,10.4052787,10.14408727,10.4480112,10.32439063,10.25946167,10.21856107,10.4052787,10.61733574,10.14408727,9.677611854,11.0568,11.378,10.9361,11.4282,10.431,10.475999999999999,10.9,11.804
BSU25700,9.373,9.474,9.381,9.037,8.222999999999999,8.1514,7.9649,7.8425,9.4377,9.6254,9.1965,9.0933,9.2001,9.6226,9.0742,11.22663036,11.23987739,11.20303195,11.10375061,11.14708096,11.11099603,11.27964418,10.00951756,10.37233577,10.06543447,10.48769914,10.1769326,9.925181642,10.00951756,10.00265179,10.37233577,9.99592237,8.222999999999999,8.1514,7.9649,7.8425,9.373,9.474,9.381,9.037
BSU25710,6.172999999999999,6.122000000000001,6.097,6.195,6.8517,6.8022,7.0471,7.0565,7.044,6.8945,6.4779,6.6407,6.8745,6.6625,7.0554,6.334817684,6.38266027,6.4163905560000005,6.477271407000001,6.419209471,6.881216675,6.465383436000001,5.091483451,4.987606887,5.211394067,5.0170009669999995,5.417946349,4.832390248,5.091483451,4.900441843,4.987606887,4.919681751000001,6.8517,6.8022,7.0471,7.0565,6.172999999999999,6.122000000000001,6.097,6.195
BSU25720,9.681000000000001,9.738999999999999,10.13,9.913,7.6822,7.462999999999999,7.6067,7.5046,10.1496,9.7071,9.7284,9.7385,9.862,9.211,9.2323,9.842446855,9.752299798,10.38889507,9.885556244,10.26332295,10.00188041,10.16025534,9.868245753,10.11406034,10.58228413,10.34733832,10.43660561,10.36734309,9.868245753,9.841199634,10.11406034,9.910308675,7.6822,7.462999999999999,7.6067,7.5046,9.681000000000001,9.738999999999999,10.13,9.913
BSU25730,7.581,7.586,6.74,6.846,7.5465,7.5236,7.4855,7.4133,7.8096,7.9241,7.824,7.9492,7.8152,7.4944,7.5708,9.231922288,9.218857079,9.358570097000001,9.437166605,9.185427293,9.382751128999999,9.361014538,6.97924615,6.840536134,7.668796041,6.793367407000001,7.423009311,6.006368274,6.97924615,6.336160324,6.840536134,5.704565627999999,7.5465,7.5236,7.4855,7.4133,7.581,7.586,6.74,6.846
BSU25740,9.411,9.37,8.847000000000001,9.523,8.6455,8.6918,8.3368,8.4299,11.0209,10.6975,11.0842,10.5304,10.5699,9.7644,9.9762,11.77702242,10.72723287,11.86935647,10.80004942,11.77588533,10.76506588,11.73789383,11.02601823,11.29434408,11.88293477,11.66090127,12.08875068,11.69193317,11.02601823,11.94727663,11.29434408,11.60085468,8.6455,8.6918,8.3368,8.4299,9.411,9.37,8.847000000000001,9.523
BSU25750,7.678,7.478,6.565,6.746,7.2958,7.2249,7.4811,7.1685,7.8522,7.6942,7.5695,7.9846,8.0081,7.382999999999999,7.412999999999999,8.540866107000001,8.464974142,8.604041042,8.691740749,8.6640341,8.647036756,8.756308589,8.255092877000001,8.231655806000001,8.927134521000001,8.980458251,8.894975595,8.02797902,8.255092877000001,8.101340361,8.231655806000001,7.506239397000001,7.2958,7.2249,7.4811,7.1685,7.678,7.478,6.565,6.746
BSU25760,6.992000000000001,6.85,6.3870000000000005,6.6,6.9365,6.9717,7.2436,7.1632,7.6134,7.9545,8.2399,8.0921,8.0794,7.5328,7.2305,9.503200041,9.407616792,9.577688116000001,9.415007631,9.469482004,9.388592433,9.627737763999999,6.718555744,6.68684797,7.058303842000001,6.694156176,6.828716039,6.628568669,6.718555744,6.634842867000001,6.68684797,6.342736049,6.9365,6.9717,7.2436,7.1632,6.992000000000001,6.85,6.3870000000000005,6.6
BSU25770,8.74,8.81,9.051,8.872,7.7142,7.8501,7.8592,7.9717,9.2603,8.1611,8.6262,9.3535,9.4196,8.606,9.2927,9.515339516000001,9.515339516000001,9.553283616,9.395730518999999,9.746505025,9.515339516000001,9.448277045,8.311024128,8.173491764,8.691656831,8.532334047,8.484955164,8.435099061,8.311024128,8.153980192,8.173491764,8.027793601,7.7142,7.8501,7.8592,7.9717,8.74,8.81,9.051,8.872
BSU25780,9.828,9.857000000000001,10.024,9.881,10.2118,10.2766,10.1925,10.3473,10.2314,10.1591,10.0878,9.7349,9.6519,10.3103,9.9012,11.45148567,11.36138616,11.52989805,11.281589,11.63521708,11.32755588,11.50835486,10.53000687,10.86749717,10.49250293,10.65234011,10.4053185,10.69346531,10.53000687,10.57925624,10.86749717,10.15617825,10.2118,10.2766,10.1925,10.3473,9.828,9.857000000000001,10.024,9.881
BSU25790,9.421,9.533,9.761000000000001,9.632,10.1822,10.2204,10.224,10.2438,10.0846,9.6922,9.6778,9.4516,9.2955,9.9024,9.5952,9.685454652999999,9.716188301,9.660636953,9.654470892,9.394307287,9.649629721,9.64172045,9.657123229,10.10370138,9.614677282,10.00294232,9.773768251,9.524177754,9.657123229,9.781056415,10.10370138,9.513802787000001,10.1822,10.2204,10.224,10.2438,9.421,9.533,9.761000000000001,9.632
BSU25800,9.549,9.655,9.883,9.775,10.075,9.8013,9.976,10.0186,10.2402,9.7107,9.559,9.514,9.3238,10.1935,9.7856,10.00094171,9.760475766,9.985676262,9.765855023,10.33553731,9.534769013,10.00094171,9.274508742,9.799739261000001,9.447747185,9.676862606,9.124290163,9.464534205,9.274508742,9.486320959,9.799739261000001,9.211442846,10.075,9.8013,9.976,10.0186,9.549,9.655,9.883,9.775
BSU25810,9.633,9.734,10.630999999999998,10.692,8.5551,8.9902,8.527999999999999,8.5196,9.9512,9.7324,9.577,9.5966,9.4499,9.566,9.6289,8.818383315,8.803315132,8.329479851,8.873914249,8.764056128,9.029502529,8.529654862000001,9.047676532999999,9.470738218,9.159517606,9.159517606,8.654550414,9.106807971,9.047676532999999,9.066643347000001,9.470738218,8.871354871,8.5551,8.9902,8.527999999999999,8.5196,9.633,9.734,10.630999999999998,10.692
BSU25820,6.441,6.5729999999999995,6.5920000000000005,6.462999999999999,6.9925,7.1421,7.034,7.0971,6.5346,6.7010000000000005,6.4453,6.8554,6.8537,6.8413,7.1895,6.374139512999999,6.365883037000001,6.435848018,6.338318256,6.5197202,6.263273436,6.378417851,5.035863282,5.076465301,5.115104376000001,5.059681168,5.087061118,4.960395723,5.035863282,5.032434713,5.076465301,5.019225351,6.9925,7.1421,7.034,7.0971,6.441,6.5729999999999995,6.5920000000000005,6.462999999999999
BSU25830,6.853,6.865,6.894,6.942,7.6791,7.8272,7.5966,7.9518,7.5862,6.9526,7.3315,7.295,7.2172,8.1963,7.3397,7.223796843,6.938566524,7.282634067,6.670861417999999,7.33142876,6.755163136,7.393321104,5.466928364,6.021184887,6.59632413,7.013973562,6.966255696,6.021184887,5.466928364,6.536661329,6.021184887,5.678636111,7.6791,7.8272,7.5966,7.9518,6.853,6.865,6.894,6.942
BSU25840,10.057,10.152000000000001,10.155,10.082,12.5684,12.2528,10.3893,10.5812,10.6702,11.5493,11.9052,11.3849,11.3981,12.2654,12.1978,11.88969197,11.89340413,11.82611532,11.92255737,11.98935874,11.84326474,12.01644042,10.96596215,10.98266055,11.66263106,11.23884917,11.67246896,11.31454738,10.96596215,11.56680151,10.98266055,11.42334974,12.5684,12.2528,10.3893,10.5812,10.057,10.152000000000001,10.155,10.082
BSU25850,8.445,8.351,7.952999999999999,7.957999999999999,7.5105,7.5025,7.058,7.3318,8.1009,7.7614,8.363,9.0041,8.9861,9.2673,9.2103,7.782505004,7.7878439760000004,7.950690509,8.184732801000001,7.8462947970000005,8.00826287,7.950690509,8.127936245,8.197283649,8.921080378,8.385487607,8.600678322,7.826506636,8.127936245,8.117195642,8.197283649,7.965420716000001,7.5105,7.5025,7.058,7.3318,8.445,8.351,7.952999999999999,7.957999999999999
BSU25860,10.127,10.243,10.345999999999998,10.517000000000001,10.5149,10.6254,9.9546,10.2816,11.411,11.0364,11.220999999999998,11.4187,11.395,12.017000000000001,11.7766,11.95620687,11.2371942,12.375128199999999,11.35458511,12.43675516,11.36318676,12.02580861,11.16909037,11.55784475,11.66581779,11.66457299,11.55817073,11.61948923,11.16909037,11.54892107,11.55784475,11.51304274,10.5149,10.6254,9.9546,10.2816,10.127,10.243,10.345999999999998,10.517000000000001
BSU25870,9.611,9.77,9.931000000000001,9.978,10.1718,10.2687,10.0893,10.3328,10.9635,10.3657,10.6484,10.5401,10.4563,11.8369,11.0539,11.51959527,11.00449742,11.80662343,10.81623388,11.78754041,11.11657945,11.37666557,10.45272653,10.75361386,10.94920299,10.78910279,10.88395125,10.93305186,10.45272653,10.65012043,10.75361386,10.61954499,10.1718,10.2687,10.0893,10.3328,9.611,9.77,9.931000000000001,9.978
BSU25880,8.687000000000001,9.157,9.68,10.057,10.4345,10.2751,9.6467,10.1137,10.3393,9.7337,10.097999999999999,10.0403,9.9614,10.7944,10.172,9.054051758,8.078371222000001,9.36077173,8.26962039,9.357215715,8.517625267,8.83940603,7.535409838,8.01848677,7.8502815020000005,7.854442076000001,7.383879014,7.548693993,7.535409838,7.248053275,8.01848677,7.003709522,10.4345,10.2751,9.6467,10.1137,8.687000000000001,9.157,9.68,10.057
BSU25890,8.715,9.093,9.373,9.457,10.4017,10.3223,9.8856,10.1849,10.0288,9.6765,9.9496,9.9358,9.9231,10.7331,10.0939,9.590960948,8.288894239,9.683165146,8.188224193,9.699799405,8.566823937999999,9.604956472000001,9.509786047,9.927385206,9.891950393,9.932193227,9.877540992,9.891950393,9.509786047,9.461983648,9.927385206,9.232269077,10.4017,10.3223,9.8856,10.1849,8.715,9.093,9.373,9.457
BSU25900,6.752999999999999,6.724,6.625,6.459,7.1644,7.3765,7.0059,6.9910000000000005,6.666,6.7062,6.595,7.015,6.7997,6.6312,6.7845,8.681928028,8.671840747000001,8.839363982,8.69955732,8.783789771,8.791629717000001,8.72808744,5.611645792000001,5.462250528999999,5.546027347000001,5.37556588,5.462250528999999,5.363908445,5.611645792000001,5.187243077,5.462250528999999,5.543181668,7.1644,7.3765,7.0059,6.9910000000000005,6.752999999999999,6.724,6.625,6.459
BSU25910,6.2139999999999995,6.221,6.325,6.4510000000000005,6.7997,7.2623,7.016,7.1174,6.5613,6.4969,6.7023,6.4728,6.4479,6.843999999999999,6.5208,5.922832848,6.040880104,5.942353327,5.931567154,5.935116461000001,5.931567154,5.853654951,4.715560927,4.75404672,4.747112967,4.769460924,4.747926866999999,4.722029844,4.715560927,4.83548766,4.75404672,4.755467108,6.7997,7.2623,7.016,7.1174,6.2139999999999995,6.221,6.325,6.4510000000000005
BSU25920,6.754,6.819,6.584,6.6579999999999995,7.3586,7.0616,7.1377,7.2721,6.58,6.6012,6.7838,6.8543,6.9156,7.1962,6.7476,6.568341188,6.743878627999999,6.693242646,6.455113776,6.6364373279999995,6.552501602,6.5967815739999995,5.333985393,5.411798277999999,5.319668546,5.378386292999999,5.400271474,5.200882863,5.333985393,5.298919194,5.411798277999999,5.033565874,7.3586,7.0616,7.1377,7.2721,6.754,6.819,6.584,6.6579999999999995
BSU25930,6.1339999999999995,6.185,6.334,6.394,7.1073,7.0475,7.0705,7.074,6.377000000000001,6.5849,6.459,6.6042,6.526,6.853,6.6625,6.6364701539999995,6.685511541,6.710981522999999,6.65283356,6.65283356,6.493148253999999,6.784822697,5.05265203,4.954340212,5.155964431,5.234283475,5.075859761999999,5.057022455,5.05265203,5.056419928,4.954340212,4.831118474,7.1073,7.0475,7.0705,7.074,6.1339999999999995,6.185,6.334,6.394
BSU25940,6.206,6.287999999999999,6.337000000000001,6.2860000000000005,6.6912,6.882000000000001,6.7946,6.8482,6.4938,6.537000000000001,6.4691,6.5774,6.5636,6.6042,6.7162,6.1643678170000005,6.321457282999999,6.509975586,6.472736365,6.492083859,6.711820652,6.213545494,4.894232295,4.869652633,4.883728767,4.8459319139999995,4.812232225,4.859281025,4.894232295,4.819298449,4.869652633,4.8096609919999995,6.6912,6.882000000000001,6.7946,6.8482,6.206,6.287999999999999,6.337000000000001,6.2860000000000005
BSU25950,6.196000000000001,6.2139999999999995,6.306,6.289,7.1581,7.2129,7.1699,6.9935,6.582999999999999,6.4054,6.6292,6.4054,6.3929,6.7162,6.5965,6.131234086,6.17002494,6.17002494,6.155668358,6.193475584,6.325095282,6.063077,5.617509113,5.612146275,5.638873912999999,5.6361552679999996,5.444360884,5.6167094429999995,5.617509113,5.535396561000001,5.612146275,5.511999894,7.1581,7.2129,7.1699,6.9935,6.196000000000001,6.2139999999999995,6.306,6.289
BSU25960,6.013999999999999,6.034,6.172000000000001,6.167999999999999,7.0021,7.4283,6.694,6.6851,6.2728,6.2104,6.3368,6.2975,6.2728,6.6761,6.3427,6.043940946,6.230913001,6.429640197,6.0469286129999995,6.2734806260000004,6.39837217,6.139462549,4.8779732000000005,4.92033151,4.835619993,4.990908743,4.873911176,4.93011399,4.8779732000000005,4.836863214,4.92033151,4.952366984,7.0021,7.4283,6.694,6.6851,6.013999999999999,6.034,6.172000000000001,6.167999999999999
BSU25970,6.182,6.117000000000001,6.12,5.979,6.8967,7.0849,6.9958,6.9114,6.2626,6.2845,6.4831,6.4313,6.3474,6.6356,6.4779,6.158187469,6.460432516,6.330052235,6.3084183629999995,6.330052235,6.330052235,6.318598485,4.966685115,4.820856536,4.8196739310000005,4.868160634,4.868160634,4.918642686,4.966685115,4.868160634,4.820856536,4.870542522,6.8967,7.0849,6.9958,6.9114,6.182,6.117000000000001,6.12,5.979
BSU25980,6.471,6.337000000000001,6.38,6.367000000000001,7.3691,7.3116,7.2101,6.8011,6.7519,6.4453,6.6573,6.6233,6.4187,6.6704,6.8042,6.941333547,7.056795723,6.909054071,6.947017348999999,6.942930669,6.941801686,6.947017348999999,5.928081646,6.209555153999999,5.9649160000000006,6.7163035529999995,6.12312627,5.845070827000001,5.928081646,6.202406657,6.209555153999999,6.227464126,7.3691,7.3116,7.2101,6.8011,6.471,6.337000000000001,6.38,6.367000000000001
BSU25990,6.135,5.979,6.233,6.154,7.3539,6.9959,7.3231,6.8106,6.2845,6.3749,6.1233,6.2489,6.1777,6.319,6.1233,6.566782202000001,6.645424019,6.5229471729999995,6.5061502970000005,6.645424019,6.729561198,6.657247019,4.738974002,4.728001283999999,5.151051673,4.679842838,4.6915793610000005,4.6455084730000005,4.738974002,4.674168305,4.728001283999999,4.695319113,7.3539,6.9959,7.3231,6.8106,6.135,5.979,6.233,6.154
BSU26000,6.653,6.625,6.148,6.2170000000000005,7.2453,7.2634,7.1549,7.2169,6.3226,6.4085,6.3646,6.6092,6.4247,6.5099,6.4872,6.8606147879999995,7.179857261,6.906544672999999,6.888387004,6.778512427999999,6.708490567,6.682810432999999,6.342342049,6.391589062,6.618953228,6.5852719429999995,6.59560835,5.851647862999999,6.342342049,5.915041714,6.391589062,5.897677142,7.2453,7.2634,7.1549,7.2169,6.653,6.625,6.148,6.2170000000000005
BSU26010,6.393,6.2860000000000005,6.146,6.189,6.8218,6.9765,7.0842,7.2007,6.4085,6.4273,6.5283,6.6251,6.5058,6.7535,6.6704,6.57094049,6.782946796,6.741308223,6.817622912999999,6.7276489370000006,6.90603122,6.696913712000001,4.9978863680000005,5.069306056,5.22979401,5.081876431,5.186302663999999,4.957529711,4.9978863680000005,5.018193558,5.069306056,4.910579736,6.8218,6.9765,7.0842,7.2007,6.393,6.2860000000000005,6.146,6.189
BSU26020,6.289,6.237,6.332000000000001,6.295,7.138999999999999,7.3569,7.0728,7.1816,6.7877,6.8257,6.7624,6.6211,6.7752,7.0497,6.5099,6.423443885,6.470492097,6.594413097,6.783670945,6.551535792,6.717925254,6.541993172000001,5.572798572000001,5.552750291000001,5.5137576589999995,5.41257186,5.516086276,5.200882863,5.572798572000001,5.43279257,5.552750291000001,6.024088242,7.138999999999999,7.3569,7.0728,7.1816,6.289,6.237,6.332000000000001,6.295
BSU26030,6.894,6.886,6.5729999999999995,6.6160000000000005,7.252999999999999,7.3308,7.2883,7.2615,6.7901,6.8882,7.3162,7.382999999999999,7.1826,7.1766,7.1766,6.931661835,6.964239136000001,6.964239136000001,6.964239136000001,6.964239136000001,6.964239136000001,6.964239136000001,5.670184504,5.876082267,5.620577345,5.964356572000001,5.699281452,5.585978895,5.670184504,5.591691805,5.876082267,5.6890148,7.252999999999999,7.3308,7.2883,7.2615,6.894,6.886,6.5729999999999995,6.6160000000000005
BSU26040,6.225,6.1339999999999995,6.627000000000001,6.402,7.1445,7.3781,6.8517,6.9328,6.7162,6.5223,6.6625,6.5906,6.5283,6.8999,6.6853,6.285608161,6.41850307,6.489661827000001,6.448541708,6.448541708,6.420258497000001,6.50994944,5.174135931,5.154219254,5.165817287,5.261350891,5.192693913,5.1240116989999995,5.174135931,5.2322186230000005,5.154219254,5.043027324,7.1445,7.3781,6.8517,6.9328,6.225,6.1339999999999995,6.627000000000001,6.402
BSU26050,10.123,10.078,10.443,10.822000000000001,7.92,7.8608,8.9123,8.6295,8.8696,10.0234,9.7562,10.2529,10.2164,9.3883,10.2761,10.59765387,10.54148532,10.551856599999999,10.58743452,10.42567716,10.36612866,10.62075925,11.79964518,11.93811659,11.96093193,11.7457585,12.00427928,11.84794613,11.79964518,11.77778133,11.93811659,11.5427886,7.92,7.8608,8.9123,8.6295,10.123,10.078,10.443,10.822000000000001
